ID;Fecha;Usuario;Acción;Entidad;Detalle
55943;"4/9/2026, 3:14:02 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0815"",""total"":30703.63,""items"":1}"
55942;"4/9/2026, 3:14:02 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0814"",""total"":21540.15,""items"":1}"
55941;"4/9/2026, 3:14:02 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0813"",""total"":82998.05,""items"":1}"
55940;"4/9/2026, 3:14:02 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0812"",""total"":42796.46,""items"":1}"
55939;"4/9/2026, 3:14:02 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0811"",""total"":12942.17,""items"":1}"
55938;"4/9/2026, 3:14:02 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0810"",""total"":62305.61,""items"":1}"
55937;"4/9/2026, 3:14:02 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0809"",""total"":39881.11,""items"":1}"
55936;"4/9/2026, 3:14:02 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0808"",""total"":46002.15,""items"":1}"
55935;"4/9/2026, 3:14:02 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0807"",""total"":34583.46,""items"":1}"
55934;"4/9/2026, 3:14:02 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0806"",""total"":49641.48,""items"":1}"
55933;"4/9/2026, 3:14:02 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0805"",""total"":29893.8,""items"":1}"
55932;"4/9/2026, 3:14:02 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0804"",""total"":9350.64,""items"":1}"
55931;"4/9/2026, 3:14:02 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0803"",""total"":12364.15,""items"":1}"
55930;"4/9/2026, 3:14:02 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0802"",""total"":42426.68,""items"":1}"
55929;"4/9/2026, 3:14:02 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0801"",""total"":40616.44,""items"":1}"
55928;"4/9/2026, 3:14:02 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0800"",""total"":23995.24,""items"":1}"
55927;"4/9/2026, 3:14:02 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0799"",""total"":94371.64,""items"":1}"
55926;"4/9/2026, 3:14:01 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0798"",""total"":21795.32,""items"":1}"
55925;"4/9/2026, 3:14:01 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0797"",""total"":39493.94,""items"":1}"
55924;"4/9/2026, 3:14:01 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0796"",""total"":54980.5,""items"":1}"
55923;"4/9/2026, 3:14:01 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0795"",""total"":64904.34,""items"":1}"
55922;"4/9/2026, 3:14:01 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0794"",""total"":88260.42,""items"":1}"
55921;"4/9/2026, 3:14:01 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0793"",""total"":32121.25,""items"":1}"
55920;"4/9/2026, 3:14:01 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0792"",""total"":12847.06,""items"":1}"
55919;"4/9/2026, 3:14:01 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0791"",""total"":29256.26,""items"":1}"
55918;"4/9/2026, 3:14:01 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0790"",""total"":18274.77,""items"":1}"
55917;"4/9/2026, 3:14:01 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0789"",""total"":44452.34,""items"":1}"
55916;"4/9/2026, 3:14:01 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0788"",""total"":13410.17,""items"":1}"
55915;"4/9/2026, 3:14:01 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0787"",""total"":24615.83,""items"":1}"
55914;"4/9/2026, 3:14:01 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0786"",""total"":45374.42,""items"":1}"
55913;"4/9/2026, 3:14:01 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0785"",""total"":18007.56,""items"":1}"
55912;"4/9/2026, 3:14:01 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0784"",""total"":35946.63,""items"":1}"
55911;"4/9/2026, 3:14:01 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0783"",""total"":99024.12,""items"":1}"
55910;"4/9/2026, 3:14:01 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0782"",""total"":94831.86,""items"":1}"
55909;"4/9/2026, 3:14:01 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0781"",""total"":16933.21,""items"":1}"
55908;"4/9/2026, 3:14:01 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0780"",""total"":39332.21,""items"":1}"
55907;"4/9/2026, 3:14:01 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0779"",""total"":81703.06,""items"":1}"
55906;"4/9/2026, 3:14:01 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0778"",""total"":45285.04,""items"":1}"
55905;"4/9/2026, 3:14:01 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0777"",""total"":20621.87,""items"":1}"
55904;"4/9/2026, 3:14:01 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0776"",""total"":17334.33,""items"":1}"
55903;"4/9/2026, 3:14:01 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0775"",""total"":27242.66,""items"":1}"
55902;"4/9/2026, 3:14:01 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0774"",""total"":19134.7,""items"":1}"
55901;"4/9/2026, 3:14:00 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0773"",""total"":4958.32,""items"":1}"
55900;"4/9/2026, 3:14:00 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0772"",""total"":71893.11,""items"":1}"
55899;"4/9/2026, 3:14:00 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0771"",""total"":9922.78,""items"":1}"
55898;"4/9/2026, 3:14:00 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0770"",""total"":97099.15,""items"":1}"
55897;"4/9/2026, 3:14:00 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0769"",""total"":7962.54,""items"":1}"
55896;"4/9/2026, 3:14:00 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0768"",""total"":10566.15,""items"":1}"
55895;"4/9/2026, 3:14:00 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0767"",""total"":51297.79,""items"":1}"
55894;"4/9/2026, 3:14:00 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0766"",""total"":47025.5,""items"":1}"
55893;"4/9/2026, 3:14:00 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0765"",""total"":70479.43,""items"":1}"
55892;"4/9/2026, 3:14:00 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0764"",""total"":32247.94,""items"":1}"
55891;"4/9/2026, 3:14:00 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0763"",""total"":45934.44,""items"":1}"
55890;"4/9/2026, 3:14:00 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0762"",""total"":27238.87,""items"":1}"
55889;"4/9/2026, 3:14:00 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0761"",""total"":2549.92,""items"":1}"
55888;"4/9/2026, 3:14:00 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0760"",""total"":20203.5,""items"":1}"
55887;"4/9/2026, 3:14:00 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0759"",""total"":60120.57,""items"":1}"
55886;"4/9/2026, 3:14:00 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0758"",""total"":7779.57,""items"":1}"
55885;"4/9/2026, 3:14:00 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0757"",""total"":84398.03,""items"":1}"
55884;"4/9/2026, 3:14:00 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0756"",""total"":11900.91,""items"":1}"
55883;"4/9/2026, 3:14:00 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0755"",""total"":20884.51,""items"":1}"
55882;"4/9/2026, 3:14:00 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0754"",""total"":46548.02,""items"":1}"
55881;"4/9/2026, 3:14:00 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0753"",""total"":22410.26,""items"":1}"
55880;"4/9/2026, 3:14:00 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0752"",""total"":6751.03,""items"":1}"
55879;"4/9/2026, 3:14:00 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0751"",""total"":47391.4,""items"":1}"
55878;"4/9/2026, 3:14:00 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0750"",""total"":15101.61,""items"":1}"
55877;"4/9/2026, 3:14:00 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0749"",""total"":32379.17,""items"":1}"
55876;"4/9/2026, 3:14:00 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0748"",""total"":28195.34,""items"":1}"
55875;"4/9/2026, 3:14:00 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0747"",""total"":28905.97,""items"":1}"
55874;"4/9/2026, 3:13:59 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0746"",""total"":77769.48,""items"":1}"
55873;"4/9/2026, 3:13:59 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0745"",""total"":44556.49,""items"":1}"
55872;"4/9/2026, 3:13:59 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0744"",""total"":1119.01,""items"":1}"
55871;"4/9/2026, 3:13:59 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0743"",""total"":7172.06,""items"":1}"
55870;"4/9/2026, 3:13:59 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0742"",""total"":34441.5,""items"":1}"
55869;"4/9/2026, 3:13:59 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0741"",""total"":16523.46,""items"":1}"
55868;"4/9/2026, 3:13:59 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0740"",""total"":2330.46,""items"":1}"
55867;"4/9/2026, 3:13:59 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0739"",""total"":79973.77,""items"":1}"
55866;"4/9/2026, 3:13:59 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0738"",""total"":69301.97,""items"":1}"
55865;"4/9/2026, 3:13:59 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0737"",""total"":68117.31,""items"":1}"
55864;"4/9/2026, 3:13:59 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0736"",""total"":31172.11,""items"":1}"
55863;"4/9/2026, 3:13:59 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0735"",""total"":17311.38,""items"":1}"
55862;"4/9/2026, 3:13:59 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0734"",""total"":3705.82,""items"":1}"
55861;"4/9/2026, 3:13:59 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0733"",""total"":16397.41,""items"":1}"
55860;"4/9/2026, 3:13:59 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0732"",""total"":78052.79,""items"":1}"
55859;"4/9/2026, 3:13:59 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0731"",""total"":37962.25,""items"":1}"
55858;"4/9/2026, 3:13:59 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0730"",""total"":16785.17,""items"":1}"
55857;"4/9/2026, 3:13:59 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0729"",""total"":29623.59,""items"":1}"
55856;"4/9/2026, 3:13:59 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0728"",""total"":49141.76,""items"":1}"
55855;"4/9/2026, 3:13:59 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0727"",""total"":5648.04,""items"":1}"
55854;"4/9/2026, 3:13:59 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0726"",""total"":20153.58,""items"":1}"
55853;"4/9/2026, 3:13:59 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0725"",""total"":5740.67,""items"":1}"
55852;"4/9/2026, 3:13:59 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0724"",""total"":19635.89,""items"":1}"
55851;"4/9/2026, 3:13:59 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0723"",""total"":33168.89,""items"":1}"
55850;"4/9/2026, 3:13:59 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0722"",""total"":8221.84,""items"":1}"
55849;"4/9/2026, 3:13:59 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0721"",""total"":77064.67,""items"":1}"
55848;"4/9/2026, 3:13:58 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0720"",""total"":20925.29,""items"":1}"
55847;"4/9/2026, 3:13:58 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0719"",""total"":75709.3,""items"":1}"
55846;"4/9/2026, 3:13:58 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0718"",""total"":9648.93,""items"":1}"
55845;"4/9/2026, 3:13:58 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0717"",""total"":84051.69,""items"":1}"
55844;"4/9/2026, 3:13:58 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0716"",""total"":27050.81,""items"":1}"
55843;"4/9/2026, 3:13:58 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0715"",""total"":1283.9,""items"":1}"
55842;"4/9/2026, 3:13:58 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0714"",""total"":69258.04,""items"":1}"
55841;"4/9/2026, 3:13:58 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0713"",""total"":3494.01,""items"":1}"
55840;"4/9/2026, 3:13:58 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0712"",""total"":37475.57,""items"":1}"
55839;"4/9/2026, 3:13:58 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0711"",""total"":39434.38,""items"":1}"
55838;"4/9/2026, 3:13:58 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0710"",""total"":86128.03,""items"":1}"
55837;"4/9/2026, 3:13:58 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0709"",""total"":9283.33,""items"":1}"
55836;"4/9/2026, 3:13:58 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0708"",""total"":19732.2,""items"":1}"
55835;"4/9/2026, 3:13:58 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0707"",""total"":49823.63,""items"":1}"
55834;"4/9/2026, 3:13:58 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0706"",""total"":37035.37,""items"":1}"
55833;"4/9/2026, 3:13:58 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0705"",""total"":27180.2,""items"":1}"
55832;"4/9/2026, 3:13:58 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0704"",""total"":49573.88,""items"":1}"
55831;"4/9/2026, 3:13:58 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0703"",""total"":58874.27,""items"":1}"
55830;"4/9/2026, 3:13:58 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0702"",""total"":24713.55,""items"":1}"
55829;"4/9/2026, 3:13:58 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0701"",""total"":47963.46,""items"":1}"
55828;"4/9/2026, 3:13:58 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0700"",""total"":47069.46,""items"":1}"
55827;"4/9/2026, 3:13:58 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0699"",""total"":25631.27,""items"":1}"
55826;"4/9/2026, 3:13:58 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0698"",""total"":20432.1,""items"":1}"
55825;"4/9/2026, 3:13:58 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0697"",""total"":10185.84,""items"":1}"
55824;"4/9/2026, 3:13:58 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0696"",""total"":47639.08,""items"":1}"
55823;"4/9/2026, 3:13:58 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0695"",""total"":36956.65,""items"":1}"
55822;"4/9/2026, 3:13:58 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0694"",""total"":29322.11,""items"":1}"
55821;"4/9/2026, 3:13:57 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0693"",""total"":4219.92,""items"":1}"
55820;"4/9/2026, 3:13:57 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0692"",""total"":18591.15,""items"":1}"
55819;"4/9/2026, 3:13:57 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0691"",""total"":43227.1,""items"":1}"
55818;"4/9/2026, 3:13:57 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0690"",""total"":21381.47,""items"":1}"
55817;"4/9/2026, 3:13:57 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0689"",""total"":45556.71,""items"":1}"
55816;"4/9/2026, 3:13:57 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0688"",""total"":38284.78,""items"":1}"
55815;"4/9/2026, 3:13:57 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0687"",""total"":34563.69,""items"":1}"
55814;"4/9/2026, 3:13:57 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0686"",""total"":30195.32,""items"":1}"
55813;"4/9/2026, 3:13:57 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0685"",""total"":785.03,""items"":1}"
55812;"4/9/2026, 3:13:57 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0684"",""total"":17106.91,""items"":1}"
55811;"4/9/2026, 3:13:57 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0683"",""total"":51502.62,""items"":1}"
55810;"4/9/2026, 3:13:57 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0682"",""total"":33406.28,""items"":1}"
55809;"4/9/2026, 3:13:57 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0681"",""total"":69451.77,""items"":1}"
55808;"4/9/2026, 3:13:57 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0680"",""total"":85527.85,""items"":1}"
55807;"4/9/2026, 3:13:57 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0679"",""total"":14585.4,""items"":1}"
55806;"4/9/2026, 3:13:57 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0678"",""total"":18020.16,""items"":1}"
55805;"4/9/2026, 3:13:57 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0677"",""total"":26226.26,""items"":1}"
55804;"4/9/2026, 3:13:57 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0676"",""total"":61284.04,""items"":1}"
55803;"4/9/2026, 3:13:57 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0675"",""total"":34600.31,""items"":1}"
55802;"4/9/2026, 3:13:57 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0674"",""total"":88767.45,""items"":1}"
55801;"4/9/2026, 3:13:57 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0673"",""total"":93904.31,""items"":1}"
55800;"4/9/2026, 3:13:57 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0672"",""total"":85978.67,""items"":1}"
55799;"4/9/2026, 3:13:57 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0671"",""total"":20886.29,""items"":1}"
55798;"4/9/2026, 3:13:57 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0670"",""total"":27573.06,""items"":1}"
55797;"4/9/2026, 3:13:56 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0669"",""total"":32622.34,""items"":1}"
55796;"4/9/2026, 3:13:56 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0668"",""total"":23473.31,""items"":1}"
55795;"4/9/2026, 3:13:56 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0667"",""total"":46157.44,""items"":1}"
55794;"4/9/2026, 3:13:56 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0666"",""total"":31526.87,""items"":1}"
55793;"4/9/2026, 3:13:56 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0665"",""total"":48882.6,""items"":1}"
55792;"4/9/2026, 3:13:56 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0664"",""total"":27615.22,""items"":1}"
55791;"4/9/2026, 3:13:56 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0663"",""total"":65131.1,""items"":1}"
55790;"4/9/2026, 3:13:56 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0662"",""total"":69856.83,""items"":1}"
55789;"4/9/2026, 3:13:56 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0661"",""total"":27537.88,""items"":1}"
55788;"4/9/2026, 3:13:56 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0660"",""total"":15332.95,""items"":1}"
55787;"4/9/2026, 3:13:56 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0659"",""total"":36014.77,""items"":1}"
55786;"4/9/2026, 3:13:56 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0658"",""total"":26587.61,""items"":1}"
55785;"4/9/2026, 3:13:56 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0657"",""total"":52474.74,""items"":1}"
55784;"4/9/2026, 3:13:56 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0656"",""total"":25485.81,""items"":1}"
55783;"4/9/2026, 3:13:56 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0655"",""total"":21120.43,""items"":1}"
55782;"4/9/2026, 3:13:56 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0654"",""total"":5227.1,""items"":1}"
55781;"4/9/2026, 3:13:56 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0653"",""total"":19941.96,""items"":1}"
55780;"4/9/2026, 3:13:56 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0652"",""total"":32424.29,""items"":1}"
55779;"4/9/2026, 3:13:56 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0651"",""total"":34868.59,""items"":1}"
55778;"4/9/2026, 3:13:56 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0650"",""total"":6949.35,""items"":1}"
55777;"4/9/2026, 3:13:56 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0649"",""total"":58945.98,""items"":1}"
55776;"4/9/2026, 3:13:56 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0648"",""total"":13168.18,""items"":1}"
55775;"4/9/2026, 3:13:56 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0647"",""total"":34018.36,""items"":1}"
55774;"4/9/2026, 3:13:56 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0646"",""total"":50810.97,""items"":1}"
55773;"4/9/2026, 3:13:56 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0645"",""total"":9226.22,""items"":1}"
55772;"4/9/2026, 3:13:56 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0644"",""total"":46349.28,""items"":1}"
55771;"4/9/2026, 3:13:56 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0643"",""total"":13580.51,""items"":1}"
