N° Factura;Fecha;Vendedor;Cliente;Subtotal;IVA;Descuento;Delivery;Total;Método Pago;Estado
V-2026-7502;"4/9/2026, 3:13:25 p. m.";Cajero;;664.2;0;0;0;664.2;"efectivo: $1.664,2";COMPLETED
V-2026-7501;"4/9/2026, 3:13:25 p. m.";Cajero;;44611.79;0;0;0;44611.79;"efectivo: $45.611,79";COMPLETED
V-2026-7500;"4/9/2026, 3:13:25 p. m.";Cajero;;21077.1;0;0;0;21077.1;"efectivo: $22.077,1";COMPLETED
V-2026-7499;"4/9/2026, 3:13:25 p. m.";Cajero;;46548.02;0;0;0;46548.02;"efectivo: $47.548,02";COMPLETED
V-2026-7498;"4/9/2026, 3:13:25 p. m.";Cajero;;36098.31;0;0;0;36098.31;"efectivo: $37.098,31";COMPLETED
V-2026-7497;"4/9/2026, 3:13:25 p. m.";Cajero;;27987.66;0;0;0;27987.66;"efectivo: $28.987,66";COMPLETED
V-2026-7496;"4/9/2026, 3:13:25 p. m.";Cajero;;49579.69;0;0;0;49579.69;"efectivo: $50.579,69";COMPLETED
V-2026-7495;"4/9/2026, 3:13:25 p. m.";Cajero;;64765.64;0;0;0;64765.64;"efectivo: $65.765,64";COMPLETED
V-2026-7494;"4/9/2026, 3:13:25 p. m.";Cajero;;34216.23;0;0;0;34216.23;"efectivo: $35.216,23";COMPLETED
V-2026-7493;"4/9/2026, 3:13:25 p. m.";Cajero;;44373.41;0;0;0;44373.41;"efectivo: $45.373,41";COMPLETED
V-2026-7492;"4/9/2026, 3:13:25 p. m.";Cajero;;56362.59;0;0;0;56362.59;"efectivo: $57.362,59";COMPLETED
V-2026-7491;"4/9/2026, 3:13:25 p. m.";Cajero;;10781.27;0;0;0;10781.27;"efectivo: $11.781,27";COMPLETED
V-2026-7490;"4/9/2026, 3:13:25 p. m.";Cajero;;25730.48;0;0;0;25730.48;"efectivo: $26.730,48";COMPLETED
V-2026-7489;"4/9/2026, 3:13:25 p. m.";Cajero;;68230.4;0;0;0;68230.4;"efectivo: $69.230,4";COMPLETED
V-2026-7488;"4/9/2026, 3:13:25 p. m.";Cajero;;2627.94;0;0;0;2627.94;"efectivo: $3.627,94";COMPLETED
V-2026-7487;"4/9/2026, 3:13:25 p. m.";Cajero;;24462.68;0;0;0;24462.68;"efectivo: $25.462,68";COMPLETED
V-2026-7486;"4/9/2026, 3:13:25 p. m.";Cajero;;30413.6;0;0;0;30413.6;"efectivo: $31.413,6";COMPLETED
V-2026-7485;"4/9/2026, 3:13:25 p. m.";Cajero;;39722.05;0;0;0;39722.05;"efectivo: $40.722,05";COMPLETED
V-2026-7484;"4/9/2026, 3:13:25 p. m.";Cajero;;48761.05;0;0;0;48761.05;"efectivo: $49.761,05";COMPLETED
V-2026-7483;"4/9/2026, 3:13:25 p. m.";Cajero;;30424.57;0;0;0;30424.57;"efectivo: $31.424,57";COMPLETED
V-2026-7482;"4/9/2026, 3:13:25 p. m.";Cajero;;36039.97;0;0;0;36039.97;"efectivo: $37.039,97";COMPLETED
V-2026-7481;"4/9/2026, 3:13:24 p. m.";Cajero;;14745.29;0;0;0;14745.29;"efectivo: $15.745,29";COMPLETED
V-2026-7480;"4/9/2026, 3:13:24 p. m.";Cajero;;7669.7;0;0;0;7669.7;"efectivo: $8.669,7";COMPLETED
V-2026-7479;"4/9/2026, 3:13:24 p. m.";Cajero;;78027.49;0;0;0;78027.49;"efectivo: $79.027,49";COMPLETED
V-2026-7478;"4/9/2026, 3:13:24 p. m.";Cajero;;7154.86;0;0;0;7154.86;"efectivo: $8.154,86";COMPLETED
V-2026-7477;"4/9/2026, 3:13:24 p. m.";Cajero;;6802.97;0;0;0;6802.97;"efectivo: $7.802,97";COMPLETED
V-2026-7476;"4/9/2026, 3:13:24 p. m.";Cajero;;44359.69;0;0;0;44359.69;"efectivo: $45.359,69";COMPLETED
V-2026-7475;"4/9/2026, 3:13:24 p. m.";Cajero;;83368.03;0;0;0;83368.03;"efectivo: $84.368,03";COMPLETED
V-2026-7474;"4/9/2026, 3:13:24 p. m.";Cajero;;49381.01;0;0;0;49381.01;"efectivo: $50.381,01";COMPLETED
V-2026-7473;"4/9/2026, 3:13:24 p. m.";Cajero;;39946.39;0;0;0;39946.39;"efectivo: $40.946,39";COMPLETED
V-2026-7472;"4/9/2026, 3:13:24 p. m.";Cajero;;35342.66;0;0;0;35342.66;"efectivo: $36.342,66";COMPLETED
V-2026-7471;"4/9/2026, 3:13:24 p. m.";Cajero;;53234.72;0;0;0;53234.72;"efectivo: $54.234,72";COMPLETED
V-2026-7470;"4/9/2026, 3:13:24 p. m.";Cajero;;11388.14;0;0;0;11388.14;"efectivo: $12.388,14";COMPLETED
V-2026-7469;"4/9/2026, 3:13:24 p. m.";Cajero;;64529.87;0;0;0;64529.87;"efectivo: $65.529,87";COMPLETED
V-2026-7468;"4/9/2026, 3:13:24 p. m.";Cajero;;8878.24;0;0;0;8878.24;"efectivo: $9.878,24";COMPLETED
V-2026-7467;"4/9/2026, 3:13:24 p. m.";Cajero;;40290.46;0;0;0;40290.46;"efectivo: $41.290,46";COMPLETED
V-2026-7466;"4/9/2026, 3:13:24 p. m.";Cajero;;49204.38;0;0;0;49204.38;"efectivo: $50.204,38";COMPLETED
V-2026-7465;"4/9/2026, 3:13:24 p. m.";Cajero;;60872.81;0;0;0;60872.81;"efectivo: $61.872,81";COMPLETED
V-2026-7464;"4/9/2026, 3:13:24 p. m.";Cajero;;34178.27;0;0;0;34178.27;"efectivo: $35.178,27";COMPLETED
V-2026-7463;"4/9/2026, 3:13:24 p. m.";Cajero;;90232.78;0;0;0;90232.78;"efectivo: $91.232,78";COMPLETED
V-2026-7462;"4/9/2026, 3:13:24 p. m.";Cajero;;13663.39;0;0;0;13663.39;"efectivo: $14.663,39";COMPLETED
V-2026-7461;"4/9/2026, 3:13:24 p. m.";Cajero;;27193.15;0;0;0;27193.15;"efectivo: $28.193,15";COMPLETED
V-2026-7460;"4/9/2026, 3:13:24 p. m.";Cajero;;43105.62;0;0;0;43105.62;"efectivo: $44.105,62";COMPLETED
V-2026-7459;"4/9/2026, 3:13:24 p. m.";Cajero;;47718.58;0;0;0;47718.58;"efectivo: $48.718,58";COMPLETED
V-2026-7458;"4/9/2026, 3:13:24 p. m.";Cajero;;42311.16;0;0;0;42311.16;"efectivo: $43.311,16";COMPLETED
V-2026-7457;"4/9/2026, 3:13:24 p. m.";Cajero;;11032.62;0;0;0;11032.62;"efectivo: $12.032,62";COMPLETED
V-2026-7456;"4/9/2026, 3:13:24 p. m.";Cajero;;27511.55;0;0;0;27511.55;"efectivo: $28.511,55";COMPLETED
V-2026-7455;"4/9/2026, 3:13:24 p. m.";Cajero;;33729.87;0;0;0;33729.87;"efectivo: $34.729,87";COMPLETED
V-2026-7454;"4/9/2026, 3:13:24 p. m.";Cajero;;29860.75;0;0;0;29860.75;"efectivo: $30.860,75";COMPLETED
V-2026-7453;"4/9/2026, 3:13:24 p. m.";Cajero;;54126.76;0;0;0;54126.76;"efectivo: $55.126,76";COMPLETED
V-2026-7452;"4/9/2026, 3:13:24 p. m.";Cajero;;93312;0;0;0;93312;efectivo: $94.312;COMPLETED
V-2026-7451;"4/9/2026, 3:13:24 p. m.";Cajero;;29094.16;0;0;0;29094.16;"efectivo: $30.094,16";COMPLETED
V-2026-7450;"4/9/2026, 3:13:24 p. m.";Cajero;;27148.57;0;0;0;27148.57;"efectivo: $28.148,57";COMPLETED
V-2026-7449;"4/9/2026, 3:13:24 p. m.";Cajero;;41211.08;0;0;0;41211.08;"efectivo: $42.211,08";COMPLETED
V-2026-7448;"4/9/2026, 3:13:24 p. m.";Cajero;;47069.46;0;0;0;47069.46;"efectivo: $48.069,46";COMPLETED
V-2026-7447;"4/9/2026, 3:13:24 p. m.";Cajero;;61511.8;0;0;0;61511.8;"efectivo: $62.511,8";COMPLETED
V-2026-7446;"4/9/2026, 3:13:24 p. m.";Cajero;;8734.71;0;0;0;8734.71;"efectivo: $9.734,71";COMPLETED
V-2026-7445;"4/9/2026, 3:13:24 p. m.";Cajero;;24807.98;0;0;0;24807.98;"efectivo: $25.807,98";COMPLETED
V-2026-7444;"4/9/2026, 3:13:24 p. m.";Cajero;;5291.63;0;0;0;5291.63;"efectivo: $6.291,63";COMPLETED
V-2026-7443;"4/9/2026, 3:13:24 p. m.";Cajero;;84673.35;0;0;0;84673.35;"efectivo: $85.673,35";COMPLETED
V-2026-7442;"4/9/2026, 3:13:24 p. m.";Cajero;;31918.09;0;0;0;31918.09;"efectivo: $32.918,09";COMPLETED
V-2026-7441;"4/9/2026, 3:13:24 p. m.";Cajero;;34543.52;0;0;0;34543.52;"efectivo: $35.543,52";COMPLETED
V-2026-7440;"4/9/2026, 3:13:24 p. m.";Cajero;;10142.25;0;0;0;10142.25;"efectivo: $11.142,25";COMPLETED
V-2026-7439;"4/9/2026, 3:13:24 p. m.";Cajero;;84198.22;0;0;0;84198.22;"efectivo: $85.198,22";COMPLETED
V-2026-7438;"4/9/2026, 3:13:24 p. m.";Cajero;;37823.99;0;0;0;37823.99;"efectivo: $38.823,99";COMPLETED
V-2026-7437;"4/9/2026, 3:13:24 p. m.";Cajero;;10072;0;0;0;10072;efectivo: $11.072;COMPLETED
V-2026-7436;"4/9/2026, 3:13:24 p. m.";Cajero;;55590.08;0;0;0;55590.08;"efectivo: $56.590,08";COMPLETED
V-2026-7435;"4/9/2026, 3:13:24 p. m.";Cajero;;41619.71;0;0;0;41619.71;"efectivo: $42.619,71";COMPLETED
V-2026-7434;"4/9/2026, 3:13:24 p. m.";Cajero;;53482.78;0;0;0;53482.78;"efectivo: $54.482,78";COMPLETED
V-2026-7433;"4/9/2026, 3:13:24 p. m.";Cajero;;9462.58;0;0;0;9462.58;"efectivo: $10.462,58";COMPLETED
V-2026-7432;"4/9/2026, 3:13:24 p. m.";Cajero;;4414.47;0;0;0;4414.47;"efectivo: $5.414,47";COMPLETED
V-2026-7431;"4/9/2026, 3:13:24 p. m.";Cajero;;95911.77;0;0;0;95911.77;"efectivo: $96.911,77";COMPLETED
V-2026-7430;"4/9/2026, 3:13:24 p. m.";Cajero;;45205.39;0;0;0;45205.39;"efectivo: $46.205,39";COMPLETED
V-2026-7429;"4/9/2026, 3:13:24 p. m.";Cajero;;46349.28;0;0;0;46349.28;"efectivo: $47.349,28";COMPLETED
V-2026-7428;"4/9/2026, 3:13:24 p. m.";Cajero;;58212.92;0;0;0;58212.92;"efectivo: $59.212,92";COMPLETED
V-2026-7427;"4/9/2026, 3:13:24 p. m.";Cajero;;34543.52;0;0;0;34543.52;"efectivo: $35.543,52";COMPLETED
V-2026-7426;"4/9/2026, 3:13:24 p. m.";Cajero;;27829.4;0;0;0;27829.4;"efectivo: $28.829,4";COMPLETED
V-2026-7425;"4/9/2026, 3:13:24 p. m.";Cajero;;49855.91;0;0;0;49855.91;"efectivo: $50.855,91";COMPLETED
V-2026-7424;"4/9/2026, 3:13:24 p. m.";Cajero;;41977.49;0;0;0;41977.49;"efectivo: $42.977,49";COMPLETED
V-2026-7423;"4/9/2026, 3:13:24 p. m.";Cajero;;48561.83;0;0;0;48561.83;"efectivo: $49.561,83";COMPLETED
V-2026-7422;"4/9/2026, 3:13:24 p. m.";Cajero;;47396.48;0;0;0;47396.48;"efectivo: $48.396,48";COMPLETED
V-2026-7421;"4/9/2026, 3:13:24 p. m.";Cajero;;48091.46;0;0;0;48091.46;"efectivo: $49.091,46";COMPLETED
V-2026-7420;"4/9/2026, 3:13:24 p. m.";Cajero;;50810.97;0;0;0;50810.97;"efectivo: $51.810,97";COMPLETED
V-2026-7419;"4/9/2026, 3:13:24 p. m.";Cajero;;1597.33;0;0;0;1597.33;"efectivo: $2.597,33";COMPLETED
V-2026-7418;"4/9/2026, 3:13:24 p. m.";Cajero;;47624.85;0;0;0;47624.85;"efectivo: $48.624,85";COMPLETED
V-2026-7417;"4/9/2026, 3:13:24 p. m.";Cajero;;31495.11;0;0;0;31495.11;"efectivo: $32.495,11";COMPLETED
V-2026-7416;"4/9/2026, 3:13:24 p. m.";Cajero;;38001.96;0;0;0;38001.96;"efectivo: $39.001,96";COMPLETED
V-2026-7415;"4/9/2026, 3:13:24 p. m.";Cajero;;11751.86;0;0;0;11751.86;"efectivo: $12.751,86";COMPLETED
V-2026-7414;"4/9/2026, 3:13:24 p. m.";Cajero;;31635.06;0;0;0;31635.06;"efectivo: $32.635,06";COMPLETED
V-2026-7413;"4/9/2026, 3:13:24 p. m.";Cajero;;21402.13;0;0;0;21402.13;"efectivo: $22.402,13";COMPLETED
V-2026-7412;"4/9/2026, 3:13:24 p. m.";Cajero;;12307.71;0;0;0;12307.71;"efectivo: $13.307,71";COMPLETED
V-2026-7411;"4/9/2026, 3:13:24 p. m.";Cajero;;53584.58;0;0;0;53584.58;"efectivo: $54.584,58";COMPLETED
V-2026-7410;"4/9/2026, 3:13:24 p. m.";Cajero;;21355.56;0;0;0;21355.56;"efectivo: $22.355,56";COMPLETED
V-2026-7409;"4/9/2026, 3:13:24 p. m.";Cajero;;32247.94;0;0;0;32247.94;"efectivo: $33.247,94";COMPLETED
V-2026-7408;"4/9/2026, 3:13:24 p. m.";Cajero;;835.74;0;0;0;835.74;"efectivo: $1.835,74";COMPLETED
V-2026-7407;"4/9/2026, 3:13:23 p. m.";Cajero;;42002.64;0;0;0;42002.64;"efectivo: $43.002,64";COMPLETED
V-2026-7406;"4/9/2026, 3:13:23 p. m.";Cajero;;96248.34;0;0;0;96248.34;"efectivo: $97.248,34";COMPLETED
V-2026-7405;"4/9/2026, 3:13:23 p. m.";Cajero;;46850.11;0;0;0;46850.11;"efectivo: $47.850,11";COMPLETED
V-2026-7404;"4/9/2026, 3:13:23 p. m.";Cajero;;10027.88;0;0;0;10027.88;"efectivo: $11.027,88";COMPLETED
V-2026-7403;"4/9/2026, 3:13:23 p. m.";Cajero;;64098.41;0;0;0;64098.41;"efectivo: $65.098,41";COMPLETED
V-2026-7402;"4/9/2026, 3:13:23 p. m.";Cajero;;39881.11;0;0;0;39881.11;"efectivo: $40.881,11";COMPLETED
V-2026-7401;"4/9/2026, 3:13:23 p. m.";Cajero;;42426.68;0;0;0;42426.68;"efectivo: $43.426,68";COMPLETED
V-2026-7400;"4/9/2026, 3:13:23 p. m.";Cajero;;27729.34;0;0;0;27729.34;"efectivo: $28.729,34";COMPLETED
V-2026-7399;"4/9/2026, 3:13:23 p. m.";Cajero;;35883.44;0;0;0;35883.44;"efectivo: $36.883,44";COMPLETED
V-2026-7398;"4/9/2026, 3:13:23 p. m.";Cajero;;19982.99;0;0;0;19982.99;"efectivo: $20.982,99";COMPLETED
V-2026-7397;"4/9/2026, 3:13:23 p. m.";Cajero;;19140.47;0;0;0;19140.47;"efectivo: $20.140,47";COMPLETED
V-2026-7396;"4/9/2026, 3:13:23 p. m.";Cajero;;1825.87;0;0;0;1825.87;"efectivo: $2.825,87";COMPLETED
V-2026-7395;"4/9/2026, 3:13:23 p. m.";Cajero;;3298.2;0;0;0;3298.2;"efectivo: $4.298,2";COMPLETED
V-2026-7394;"4/9/2026, 3:13:23 p. m.";Cajero;;16446.15;0;0;0;16446.15;"efectivo: $17.446,15";COMPLETED
V-2026-7393;"4/9/2026, 3:13:23 p. m.";Cajero;;83118.72;0;0;0;83118.72;"efectivo: $84.118,72";COMPLETED
V-2026-7392;"4/9/2026, 3:13:23 p. m.";Cajero;;56922.71;0;0;0;56922.71;"efectivo: $57.922,71";COMPLETED
V-2026-7391;"4/9/2026, 3:13:23 p. m.";Cajero;;31674.42;0;0;0;31674.42;"efectivo: $32.674,42";COMPLETED
V-2026-7390;"4/9/2026, 3:13:23 p. m.";Cajero;;8947.61;0;0;0;8947.61;"efectivo: $9.947,61";COMPLETED
V-2026-7389;"4/9/2026, 3:13:23 p. m.";Cajero;;82218.74;0;0;0;82218.74;"efectivo: $83.218,74";COMPLETED
V-2026-7388;"4/9/2026, 3:13:23 p. m.";Cajero;;39542.67;0;0;0;39542.67;"efectivo: $40.542,67";COMPLETED
V-2026-7387;"4/9/2026, 3:13:23 p. m.";Cajero;;26174.85;0;0;0;26174.85;"efectivo: $27.174,85";COMPLETED
V-2026-7386;"4/9/2026, 3:13:23 p. m.";Cajero;;12955.11;0;0;0;12955.11;"efectivo: $13.955,11";COMPLETED
V-2026-7385;"4/9/2026, 3:13:23 p. m.";Cajero;;59728.27;0;0;0;59728.27;"efectivo: $60.728,27";COMPLETED
V-2026-7384;"4/9/2026, 3:13:23 p. m.";Cajero;;41970.32;0;0;0;41970.32;"efectivo: $42.970,32";COMPLETED
V-2026-7383;"4/9/2026, 3:13:23 p. m.";Cajero;;70390.14;0;0;0;70390.14;"efectivo: $71.390,14";COMPLETED
V-2026-7382;"4/9/2026, 3:13:23 p. m.";Cajero;;48872.38;0;0;0;48872.38;"efectivo: $49.872,38";COMPLETED
V-2026-7381;"4/9/2026, 3:13:23 p. m.";Cajero;;55935.7;0;0;0;55935.7;"efectivo: $56.935,7";COMPLETED
V-2026-7380;"4/9/2026, 3:13:23 p. m.";Cajero;;42484.56;0;0;0;42484.56;"efectivo: $43.484,56";COMPLETED
V-2026-7379;"4/9/2026, 3:13:23 p. m.";Cajero;;35767.34;0;0;0;35767.34;"efectivo: $36.767,34";COMPLETED
V-2026-7378;"4/9/2026, 3:13:23 p. m.";Cajero;;31304.41;0;0;0;31304.41;"efectivo: $32.304,41";COMPLETED
V-2026-7377;"4/9/2026, 3:13:23 p. m.";Cajero;;61051.4;0;0;0;61051.4;"efectivo: $62.051,4";COMPLETED
V-2026-7376;"4/9/2026, 3:13:23 p. m.";Cajero;;15148.51;0;0;0;15148.51;"efectivo: $16.148,51";COMPLETED
V-2026-7375;"4/9/2026, 3:13:23 p. m.";Cajero;;9113.49;0;0;0;9113.49;"efectivo: $10.113,49";COMPLETED
V-2026-7374;"4/9/2026, 3:13:23 p. m.";Cajero;;12411.79;0;0;0;12411.79;"efectivo: $13.411,79";COMPLETED
V-2026-7373;"4/9/2026, 3:13:23 p. m.";Cajero;;53251.6;0;0;0;53251.6;"efectivo: $54.251,6";COMPLETED
V-2026-7372;"4/9/2026, 3:13:23 p. m.";Cajero;;35075.27;0;0;0;35075.27;"efectivo: $36.075,27";COMPLETED
V-2026-7371;"4/9/2026, 3:13:23 p. m.";Cajero;;22398.22;0;0;0;22398.22;"efectivo: $23.398,22";COMPLETED
V-2026-7370;"4/9/2026, 3:13:23 p. m.";Cajero;;6197.02;0;0;0;6197.02;"efectivo: $7.197,02";COMPLETED
V-2026-7369;"4/9/2026, 3:13:23 p. m.";Cajero;;28842.42;0;0;0;28842.42;"efectivo: $29.842,42";COMPLETED
V-2026-7368;"4/9/2026, 3:13:23 p. m.";Cajero;;89453.11;0;0;0;89453.11;"efectivo: $90.453,11";COMPLETED
V-2026-7367;"4/9/2026, 3:13:23 p. m.";Cajero;;78052.79;0;0;0;78052.79;"efectivo: $79.052,79";COMPLETED
V-2026-7366;"4/9/2026, 3:13:23 p. m.";Cajero;;56029.58;0;0;0;56029.58;"efectivo: $57.029,58";COMPLETED
V-2026-7365;"4/9/2026, 3:13:23 p. m.";Cajero;;43419.54;0;0;0;43419.54;"efectivo: $44.419,54";COMPLETED
V-2026-7364;"4/9/2026, 3:13:23 p. m.";Cajero;;38208.99;0;0;0;38208.99;"efectivo: $39.208,99";COMPLETED
V-2026-7363;"4/9/2026, 3:13:23 p. m.";Cajero;;29494.69;0;0;0;29494.69;"efectivo: $30.494,69";COMPLETED
V-2026-7362;"4/9/2026, 3:13:23 p. m.";Cajero;;32467.11;0;0;0;32467.11;"efectivo: $33.467,11";COMPLETED
V-2026-7361;"4/9/2026, 3:13:23 p. m.";Cajero;;2760.74;0;0;0;2760.74;"efectivo: $3.760,74";COMPLETED
V-2026-7360;"4/9/2026, 3:13:23 p. m.";Cajero;;47370.05;0;0;0;47370.05;"efectivo: $48.370,05";COMPLETED
V-2026-7359;"4/9/2026, 3:13:23 p. m.";Cajero;;73193.18;0;0;0;73193.18;"efectivo: $74.193,18";COMPLETED
V-2026-7358;"4/9/2026, 3:13:23 p. m.";Cajero;;38695.6;0;0;0;38695.6;"efectivo: $39.695,6";COMPLETED
V-2026-7357;"4/9/2026, 3:13:23 p. m.";Cajero;;97076.15;0;0;0;97076.15;"efectivo: $98.076,15";COMPLETED
V-2026-7356;"4/9/2026, 3:13:23 p. m.";Cajero;;5156.82;0;0;0;5156.82;"efectivo: $6.156,82";COMPLETED
V-2026-7355;"4/9/2026, 3:13:23 p. m.";Cajero;;48388.38;0;0;0;48388.38;"efectivo: $49.388,38";COMPLETED
V-2026-7354;"4/9/2026, 3:13:23 p. m.";Cajero;;4364.95;0;0;0;4364.95;"efectivo: $5.364,95";COMPLETED
V-2026-7353;"4/9/2026, 3:13:23 p. m.";Cajero;;61509.64;0;0;0;61509.64;"efectivo: $62.509,64";COMPLETED
V-2026-7352;"4/9/2026, 3:13:23 p. m.";Cajero;;98102.39;0;0;0;98102.39;"efectivo: $99.102,39";COMPLETED
V-2026-7351;"4/9/2026, 3:13:23 p. m.";Cajero;;49641.48;0;0;0;49641.48;"efectivo: $50.641,48";COMPLETED
V-2026-7350;"4/9/2026, 3:13:23 p. m.";Cajero;;39899.05;0;0;0;39899.05;"efectivo: $40.899,05";COMPLETED
V-2026-7349;"4/9/2026, 3:13:23 p. m.";Cajero;;90635.91;0;0;0;90635.91;"efectivo: $91.635,91";COMPLETED
V-2026-7348;"4/9/2026, 3:13:23 p. m.";Cajero;;12185.1;0;0;0;12185.1;"efectivo: $13.185,1";COMPLETED
V-2026-7347;"4/9/2026, 3:13:23 p. m.";Cajero;;48693.67;0;0;0;48693.67;"efectivo: $49.693,67";COMPLETED
V-2026-7346;"4/9/2026, 3:13:23 p. m.";Cajero;;46054.14;0;0;0;46054.14;"efectivo: $47.054,14";COMPLETED
V-2026-7345;"4/9/2026, 3:13:23 p. m.";Cajero;;14255.21;0;0;0;14255.21;"efectivo: $15.255,21";COMPLETED
V-2026-7344;"4/9/2026, 3:13:23 p. m.";Cajero;;45376.38;0;0;0;45376.38;"efectivo: $46.376,38";COMPLETED
V-2026-7343;"4/9/2026, 3:13:23 p. m.";Cajero;;31041.42;0;0;0;31041.42;"efectivo: $32.041,42";COMPLETED
V-2026-7342;"4/9/2026, 3:13:23 p. m.";Cajero;;5704.62;0;0;0;5704.62;"efectivo: $6.704,62";COMPLETED
V-2026-7341;"4/9/2026, 3:13:23 p. m.";Cajero;;36655.11;0;0;0;36655.11;"efectivo: $37.655,11";COMPLETED
V-2026-7340;"4/9/2026, 3:13:23 p. m.";Cajero;;44765.12;0;0;0;44765.12;"efectivo: $45.765,12";COMPLETED
V-2026-7339;"4/9/2026, 3:13:23 p. m.";Cajero;;85802.28;0;0;0;85802.28;"efectivo: $86.802,28";COMPLETED
V-2026-7338;"4/9/2026, 3:13:23 p. m.";Cajero;;36039.97;0;0;0;36039.97;"efectivo: $37.039,97";COMPLETED
V-2026-7337;"4/9/2026, 3:13:23 p. m.";Cajero;;96759.14;0;0;0;96759.14;"efectivo: $97.759,14";COMPLETED
V-2026-7336;"4/9/2026, 3:13:23 p. m.";Cajero;;32395.63;0;0;0;32395.63;"efectivo: $33.395,63";COMPLETED
V-2026-7335;"4/9/2026, 3:13:23 p. m.";Cajero;;3599.95;0;0;0;3599.95;"efectivo: $4.599,95";COMPLETED
V-2026-7334;"4/9/2026, 3:13:23 p. m.";Cajero;;19332.96;0;0;0;19332.96;"efectivo: $20.332,96";COMPLETED
V-2026-7333;"4/9/2026, 3:13:23 p. m.";Cajero;;34845.63;0;0;0;34845.63;"efectivo: $35.845,63";COMPLETED
V-2026-7332;"4/9/2026, 3:13:23 p. m.";Cajero;;16530.76;0;0;0;16530.76;"efectivo: $17.530,76";COMPLETED
V-2026-7331;"4/9/2026, 3:13:23 p. m.";Cajero;;95745.66;0;0;0;95745.66;"efectivo: $96.745,66";COMPLETED
V-2026-7330;"4/9/2026, 3:13:23 p. m.";Cajero;;23872.24;0;0;0;23872.24;"efectivo: $24.872,24";COMPLETED
V-2026-7329;"4/9/2026, 3:13:23 p. m.";Cajero;;44917.02;0;0;0;44917.02;"efectivo: $45.917,02";COMPLETED
V-2026-7328;"4/9/2026, 3:13:23 p. m.";Cajero;;10865.55;0;0;0;10865.55;"efectivo: $11.865,55";COMPLETED
V-2026-7327;"4/9/2026, 3:13:22 p. m.";Cajero;;29123.28;0;0;0;29123.28;"efectivo: $30.123,28";COMPLETED
V-2026-7326;"4/9/2026, 3:13:22 p. m.";Cajero;;18022.58;0;0;0;18022.58;"efectivo: $19.022,58";COMPLETED
V-2026-7325;"4/9/2026, 3:13:22 p. m.";Cajero;;35872.32;0;0;0;35872.32;"efectivo: $36.872,32";COMPLETED
V-2026-7324;"4/9/2026, 3:13:22 p. m.";Cajero;;37654.54;0;0;0;37654.54;"efectivo: $38.654,54";COMPLETED
V-2026-7323;"4/9/2026, 3:13:22 p. m.";Cajero;;9624.02;0;0;0;9624.02;"efectivo: $10.624,02";COMPLETED
V-2026-7322;"4/9/2026, 3:13:22 p. m.";Cajero;;40759.49;0;0;0;40759.49;"efectivo: $41.759,49";COMPLETED
V-2026-7321;"4/9/2026, 3:13:22 p. m.";Cajero;;52544.97;0;0;0;52544.97;"efectivo: $53.544,97";COMPLETED
V-2026-7320;"4/9/2026, 3:13:22 p. m.";Cajero;;27927.66;0;0;0;27927.66;"efectivo: $28.927,66";COMPLETED
V-2026-7319;"4/9/2026, 3:13:22 p. m.";Cajero;;26862.16;0;0;0;26862.16;"efectivo: $27.862,16";COMPLETED
V-2026-7318;"4/9/2026, 3:13:22 p. m.";Cajero;;39660.31;0;0;0;39660.31;"efectivo: $40.660,31";COMPLETED
V-2026-7317;"4/9/2026, 3:13:22 p. m.";Cajero;;16933.21;0;0;0;16933.21;"efectivo: $17.933,21";COMPLETED
V-2026-7316;"4/9/2026, 3:13:22 p. m.";Cajero;;10881.43;0;0;0;10881.43;"efectivo: $11.881,43";COMPLETED
V-2026-7315;"4/9/2026, 3:13:22 p. m.";Cajero;;96759.14;0;0;0;96759.14;"efectivo: $97.759,14";COMPLETED
V-2026-7314;"4/9/2026, 3:13:22 p. m.";Cajero;;18931.1;0;0;0;18931.1;"efectivo: $19.931,1";COMPLETED
V-2026-7313;"4/9/2026, 3:13:22 p. m.";Cajero;;43174.51;0;0;0;43174.51;"efectivo: $44.174,51";COMPLETED
V-2026-7312;"4/9/2026, 3:13:22 p. m.";Cajero;;59978.18;0;0;0;59978.18;"efectivo: $60.978,18";COMPLETED
V-2026-7311;"4/9/2026, 3:13:22 p. m.";Cajero;;13102.95;0;0;0;13102.95;"efectivo: $14.102,95";COMPLETED
V-2026-7310;"4/9/2026, 3:13:22 p. m.";Cajero;;98740.05;0;0;0;98740.05;"efectivo: $99.740,05";COMPLETED
V-2026-7309;"4/9/2026, 3:13:22 p. m.";Cajero;;36700.92;0;0;0;36700.92;"efectivo: $37.700,92";COMPLETED
V-2026-7308;"4/9/2026, 3:13:22 p. m.";Cajero;;5898.93;0;0;0;5898.93;"efectivo: $6.898,93";COMPLETED
V-2026-7307;"4/9/2026, 3:13:22 p. m.";Cajero;;99084.12;0;0;0;99084.12;"efectivo: $100.084,12";COMPLETED
V-2026-7306;"4/9/2026, 3:13:22 p. m.";Cajero;;97084.34;0;0;0;97084.34;"efectivo: $98.084,34";COMPLETED
V-2026-7305;"4/9/2026, 3:13:22 p. m.";Cajero;;2107;0;0;0;2107;efectivo: $3.107;COMPLETED
V-2026-7304;"4/9/2026, 3:13:22 p. m.";Cajero;;14896.1;0;0;0;14896.1;"efectivo: $15.896,1";COMPLETED
