Código;Código Barras;Nombre;Categoría;Precio;Costo;Stock;Stock Mínimo;Stock Crítico;IVA %;Unidad;Activo;Ubicación;Vencimiento
NEW-1788552194310-176-0;7707708139;Bulk 176-0;Lacteos;1277.12;6140.36;492;5;2;0;UNIT;Sí;;
NEW-1788552194310-176-1;;Bulk 176-1;Nueva Cat;37399.24;5156.86;67;5;2;0;UNIT;Sí;;2026-12-31
NEW-1788552194312-177-0;7704314063;Bulk 177-0;Snacks;16083.5;11201.26;219;5;2;0;UNIT;Sí;;
NEW-1788552194312-177-1;7705319999;Bulk 177-1;Nueva Cat;29124.87;11087.56;142;5;2;0;UNIT;Sí;;
NEW-1788552194312-177-2;7707911606;Bulk 177-2;Bebidas;6958.18;16747.68;82;5;2;0;UNIT;Sí;;
NEW-1788552194312-177-4;7708903361;Bulk 177-4;Lacteos;7015.42;15789.41;491;5;2;0;UNIT;Sí;;
NEW-1788552194312-177-7;7704212068;Bulk 177-7;Nueva Cat;39633.39;1682.61;321;5;2;0;UNIT;Sí;;
NEW-1788552194312-177-8;7702430615;Bulk 177-8;Bebidas;9648.31;7280.35;46;5;2;0;UNIT;Sí;;
NEW-1788552194312-177-9;;Bulk 177-9;Snacks;16329.8;23376.18;49;5;2;0;UNIT;Sí;;
NEW-1788552194325-178-2;7708531373;Bulk 178-2;Bebidas;4152.02;16266.94;420;5;2;0;UNIT;Sí;;
NEW-1788552194325-178-4;;Bulk 178-4;Snacks;5311.57;5356.9;152;5;2;0;UNIT;Sí;;
NEW-1788552194325-178-8;7707231761;Bulk 178-8;Lacteos;9723.86;25739.6;176;5;2;0;UNIT;Sí;;
NEW-1788552194330-179-0;7703411227;Bulk 179-0;Bebidas;9232.61;23674.82;410;5;2;0;UNIT;Sí;;2026-12-31
NEW-1788552194330-179-1;;Bulk 179-1;Snacks;24690.18;24586.98;443;5;2;0;UNIT;Sí;;
NEW-1788552194330-179-6;7705464792;Bulk 179-6;Nueva Cat;49182.86;26018.46;55;5;2;0;UNIT;Sí;;
NEW-1788552193889-18-3;7701752447;Bulk 18-3;Nueva Cat;21861.21;6425.74;378;5;2;0;UNIT;Sí;;
NEW-1788552193889-18-4;7702440156;Bulk 18-4;Nueva Cat;27573.72;26054.85;124;5;2;0;UNIT;Sí;;
NEW-1788552193889-18-5;7703613194;Bulk 18-5;Lacteos;44524.13;9373.2;297;5;2;0;UNIT;Sí;;
NEW-1788552193889-18-7;7705657541;Bulk 18-7;Snacks;5507.75;27784.69;385;5;2;0;UNIT;Sí;;
NEW-1788552194335-180-4;7706181852;Bulk 180-4;Nueva Cat;32769.9;23997.34;225;5;2;0;UNIT;Sí;;
NEW-1788552194335-180-5;7705040725;Bulk 180-5;Snacks;34497.52;26939.93;190;5;2;0;UNIT;Sí;;
NEW-1788552194335-180-6;7705074430;Bulk 180-6;Snacks;37035.37;25247.21;302;5;2;0;UNIT;Sí;;
NEW-1788552194335-180-7;7704268343;Bulk 180-7;Bebidas;26768.29;18328.92;312;5;2;0;UNIT;Sí;;
NEW-1788552194337-181-0;7708688609;Bulk 181-0;Bebidas;7586.36;19778.69;47;5;2;0;UNIT;Sí;;
NEW-1788552194339-182-0;7702580203;Bulk 182-0;Lacteos;9831.2;12943.26;366;5;2;0;UNIT;Sí;;
NEW-1788552194339-182-2;7708125284;Bulk 182-2;Snacks;26942.25;27721.14;228;5;2;0;UNIT;Sí;;
NEW-1788552194341-183-0;7703095344;Bulk 183-0;Bebidas;14783.7;11458.8;194;5;2;0;UNIT;Sí;;
NEW-1788552194341-183-2;7703762295;Bulk 183-2;Lacteos;35460.8;19800.78;92;5;2;0;UNIT;Sí;;
NEW-1788552194341-183-3;;Bulk 183-3;Bebidas;27821.5;5073.82;511;5;2;0;UNIT;Sí;;
NEW-1788552194341-183-4;;Bulk 183-4;Snacks;19311.35;8007.73;139;5;2;0;UNIT;Sí;;
NEW-1788552194341-183-6;7703611612;Bulk 183-6;Lacteos;10289.39;18740.23;209;5;2;0;UNIT;Sí;;2026-12-31
NEW-1788552194341-183-8;;Bulk 183-8;Nueva Cat;14808.4;9665.24;345;5;2;0;UNIT;Sí;;
NEW-1788552194344-184-1;7704055385;Bulk 184-1;Bebidas;16727.38;3130.8;332;5;2;0;UNIT;Sí;;
NEW-1788552194346-185-1;7707463594;Bulk 185-1;Lacteos;23154.46;19932.21;176;5;2;0;UNIT;Sí;;
NEW-1788552194346-185-2;7701384642;Bulk 185-2;Snacks;20332.63;12515.28;271;5;2;0;UNIT;Sí;;
NEW-1788552194349-186-2;7709865314;Bulk 186-2;Nueva Cat;16066.3;24049.22;373;5;2;0;UNIT;Sí;;
NEW-1788552194349-186-3;7703881879;Bulk 186-3;Nueva Cat;39127.1;21805.6;264;5;2;0;UNIT;Sí;;
NEW-1788552194351-187-1;7706820552;Bulk 187-1;Nueva Cat;36428.04;23004.39;345;5;2;0;UNIT;Sí;;2026-12-31
NEW-1788552194351-187-4;7701185834;Bulk 187-4;Nueva Cat;43369.23;9448.64;359;5;2;0;UNIT;Sí;;
NEW-1788552194351-187-5;7709209491;Bulk 187-5;Bebidas;10347.79;19542.22;472;5;2;0;UNIT;Sí;;2026-12-31
NEW-1788552194351-187-7;7708400356;Bulk 187-7;Snacks;28572.05;9001.25;498;5;2;0;UNIT;Sí;;
NEW-1788552194354-188-0;7709274340;Bulk 188-0;Nueva Cat;44752.48;7404.81;494;5;2;0;UNIT;Sí;;
NEW-1788552194354-188-1;7709316063;Bulk 188-1;Lacteos;42794.6;8302.61;106;5;2;0;UNIT;Sí;;
NEW-1788552194354-188-3;7702866127;Bulk 188-3;Snacks;12561.9;21240;462;5;2;0;UNIT;Sí;;
NEW-1788552194356-189-0;7707443811;Bulk 189-0;Lacteos;17304.29;2422.39;408;5;2;0;UNIT;Sí;;
NEW-1788552193892-19-0;;Bulk 19-0;Bebidas;39779.24;10808.94;366;5;2;0;UNIT;Sí;;
NEW-1788552193892-19-1;7705798108;Bulk 19-1;Nueva Cat;30822.16;17921.84;356;5;2;0;UNIT;Sí;;
NEW-1788552193892-19-5;7702518447;Bulk 19-5;Lacteos;3100.69;24646.43;46;5;2;0;UNIT;Sí;;
NEW-1788552193892-19-7;7701432669;Bulk 19-7;Lacteos;21594.75;17464.34;48;5;2;0;UNIT;Sí;;2026-12-31
NEW-1788552194357-190-0;7701790522;Bulk 190-0;Lacteos;42505.42;16821.86;338;5;2;0;UNIT;Sí;;2026-12-31
NEW-1788552194357-190-2;7709561959;Bulk 190-2;Bebidas;34615.94;17084.6;421;5;2;0;UNIT;Sí;;2026-12-31
NEW-1788552194357-190-4;7703210383;Bulk 190-4;Nueva Cat;24024.54;27763.86;233;5;2;0;UNIT;Sí;;
NEW-1788552194357-190-5;7709805870;Bulk 190-5;Nueva Cat;41574.3;1303.12;154;5;2;0;UNIT;Sí;;2026-12-31
NEW-1788552194359-191-0;7702713874;Bulk 191-0;Lacteos;41179.28;9615.54;322;5;2;0;UNIT;Sí;;
NEW-1788552194359-191-2;7707888488;Bulk 191-2;Snacks;25170.74;5271.46;266;5;2;0;UNIT;Sí;;
NEW-1788552194359-191-4;;Bulk 191-4;Snacks;28195.34;27285.51;62;5;2;0;UNIT;Sí;;
NEW-1788552194359-191-5;7707285557;Bulk 191-5;Snacks;32186.08;12126.94;550;5;2;0;UNIT;Sí;;
NEW-1788552194362-193-4;7708236952;Bulk 193-4;Snacks;32805.95;12908.9;47;5;2;0;UNIT;Sí;;
NEW-1788552194362-193-5;7704718672;Bulk 193-5;Lacteos;41375.14;5563.56;325;5;2;0;UNIT;Sí;;
NEW-1788552194362-193-6;7703734135;Bulk 193-6;Lacteos;38793.08;15622.11;223;5;2;0;UNIT;Sí;;2026-12-31
NEW-1788552194362-193-7;;Bulk 193-7;Lacteos;37137.8;11445.52;47;5;2;0;UNIT;Sí;;
NEW-1788552194362-193-8;7701112369;Bulk 193-8;Snacks;36326.76;11367.19;297;5;2;0;UNIT;Sí;;2026-12-31
NEW-1788552194367-194-0;7706081634;Bulk 194-0;Bebidas;18747.24;22400.92;471;5;2;0;UNIT;Sí;;
NEW-1788552194370-196-1;7708786554;Bulk 196-1;Snacks;2130.25;11896.45;197;5;2;0;UNIT;Sí;;
NEW-1788552194371-197-1;7704373821;Bulk 197-1;Snacks;9460.17;510.34;199;5;2;0;UNIT;Sí;;
NEW-1788552194371-197-5;7704168008;Bulk 197-5;Bebidas;16931.9;5482.29;114;5;2;0;UNIT;Sí;;
NEW-1788552194371-197-8;7709707718;Bulk 197-8;Nueva Cat;17202.69;13528.62;194;5;2;0;UNIT;Sí;;
NEW-1788552194374-198-1;;Bulk 198-1;Nueva Cat;25134.77;8878.24;449;5;2;0;UNIT;Sí;;
NEW-1788552194374-198-3;;Bulk 198-3;Snacks;29576.27;13016.38;170;5;2;0;UNIT;Sí;;
NEW-1788552194374-198-7;7707481227;Bulk 198-7;Bebidas;38839.03;23951.64;137;5;2;0;UNIT;Sí;;
NEW-1788552194376-199-0;7704082811;Bulk 199-0;Lacteos;30832.22;10740.7;42;5;2;0;UNIT;Sí;;
NEW-1788552194376-199-2;7707470165;Bulk 199-2;Nueva Cat;1902;5830.44;252;5;2;0;UNIT;Sí;;
NEW-1788552194376-199-3;7706597963;Bulk 199-3;Bebidas;34811.47;23307.38;246;5;2;0;UNIT;Sí;;
NEW-1788552194376-199-6;;Bulk 199-6;Nueva Cat;46606.85;10574.67;249;5;2;0;UNIT;Sí;;
NEW-1788552194376-199-9;7708266739;Bulk 199-9;Snacks;39579.55;4794.97;114;5;2;0;UNIT;Sí;;
NEW-1788552193807-2-0;7703635610;Bulk 2-0;Nueva Cat;16684.55;23734.93;282;5;2;0;UNIT;Sí;;
NEW-1788552193895-20-0;7708028170;Bulk 20-0;Snacks;32895.52;15884.71;129;5;2;0;UNIT;Sí;;
NEW-1788552193895-20-1;7703424250;Bulk 20-1;Snacks;22864.89;5264.39;422;5;2;0;UNIT;Sí;;
NEW-1788552193895-20-2;;Bulk 20-2;Snacks;47557.72;12320.44;363;5;2;0;UNIT;Sí;;
NEW-1788552193895-20-4;7705528113;Bulk 20-4;Snacks;8329.53;17786.54;384;5;2;0;UNIT;Sí;;
NEW-1788552194384-200-1;7705199732;Bulk 200-1;Lacteos;38097.99;4841.45;260;5;2;0;UNIT;Sí;;2026-12-31
NEW-1788552194384-200-2;7707822116;Bulk 200-2;Nueva Cat;21223.89;9596.29;465;5;2;0;UNIT;Sí;;
NEW-1788552194386-201-0;;Bulk 201-0;Snacks;38879.71;26996.64;104;5;2;0;UNIT;Sí;;
NEW-1788552194386-201-1;7704971452;Bulk 201-1;Nueva Cat;41954.55;15025.35;201;5;2;0;UNIT;Sí;;
NEW-1788552194388-202-0;7707518559;Bulk 202-0;Nueva Cat;7393.18;17511.2;181;5;2;0;UNIT;Sí;;
NEW-1788552194388-202-1;;Bulk 202-1;Snacks;23953.83;3267.76;309;5;2;0;UNIT;Sí;;
NEW-1788552194388-202-2;7708107917;Bulk 202-2;Snacks;33799.13;25482.71;407;5;2;0;UNIT;Sí;;
NEW-1788552194388-202-4;7702131633;Bulk 202-4;Snacks;43938.12;22760.88;264;5;2;0;UNIT;Sí;;
NEW-1788552194392-203-0;7704925009;Bulk 203-0;Nueva Cat;4093.7;26846.52;191;5;2;0;UNIT;Sí;;
NEW-1788552194392-203-1;;Bulk 203-1;Nueva Cat;23875.43;29132.96;267;5;2;0;UNIT;Sí;;
NEW-1788552194394-204-0;7709692095;Bulk 204-0;Nueva Cat;8775.43;25431.75;446;5;2;0;UNIT;Sí;;
NEW-1788552194396-205-0;7705497228;Bulk 205-0;Lacteos;16515.79;7403.44;380;5;2;0;UNIT;Sí;;
NEW-1788552194398-206-3;7702940853;Bulk 206-3;Snacks;11989.92;15126.39;469;5;2;0;UNIT;Sí;;
NEW-1788552194401-207-1;7704121818;Bulk 207-1;Lacteos;36933.86;10996.43;342;5;2;0;UNIT;Sí;;
NEW-1788552194401-207-3;7708616537;Bulk 207-3;Lacteos;2173.63;7189.69;323;5;2;0;UNIT;Sí;;
NEW-1788552194401-207-5;7706459430;Bulk 207-5;Lacteos;25837.89;18193.25;45;5;2;0;UNIT;Sí;;2026-12-31
NEW-1788552194401-207-8;;Bulk 207-8;Lacteos;34868.59;6410.47;425;5;2;0;UNIT;Sí;;2026-12-31
NEW-1788552194405-208-0;;Bulk 208-0;Snacks;6257.74;28413.55;442;5;2;0;UNIT;Sí;;
NEW-1788552193898-21-1;7701520080;Bulk 21-1;Nueva Cat;6751.03;813.24;186;5;2;0;UNIT;Sí;;
NEW-1788552193898-21-2;;Bulk 21-2;Snacks;19415.36;6605.48;165;5;2;0;UNIT;Sí;;
NEW-1788552194409-210-1;7703039590;Bulk 210-1;Bebidas;31266.05;21302.74;438;5;2;0;UNIT;Sí;;2026-12-31
NEW-1788552194409-210-2;7705738745;Bulk 210-2;Nueva Cat;47776.3;24502.59;390;5;2;0;UNIT;Sí;;
NEW-1788552194409-210-3;7702696013;Bulk 210-3;Snacks;37273.01;4630.42;293;5;2;0;UNIT;Sí;;
NEW-1788552194409-210-5;7704007034;Bulk 210-5;Lacteos;46098.65;636.56;322;5;2;0;UNIT;Sí;;2026-12-31
NEW-1788552194419-211-1;7707023987;Bulk 211-1;Nueva Cat;47588.83;13864.41;221;5;2;0;UNIT;Sí;;
NEW-1788552194420-212-0;7704331514;Bulk 212-0;Bebidas;29549.96;10800.52;463;5;2;0;UNIT;Sí;;
NEW-1788552194420-212-1;7708594958;Bulk 212-1;Snacks;46765.08;28761.49;207;5;2;0;UNIT;Sí;;
NEW-1788552194420-212-3;7708973111;Bulk 212-3;Snacks;44808.96;29399.68;191;5;2;0;UNIT;Sí;;2026-12-31
NEW-1788552194420-212-5;7708622205;Bulk 212-5;Nueva Cat;27567.2;561.49;134;5;2;0;UNIT;Sí;;2026-12-31
NEW-1788552194422-213-2;;Bulk 213-2;Snacks;38259.7;10907.3;147;5;2;0;UNIT;Sí;;
NEW-1788552194422-213-3;7709910267;Bulk 213-3;Snacks;22124.23;28739.42;147;5;2;0;UNIT;Sí;;
NEW-1788552194422-213-5;7705606387;Bulk 213-5;Bebidas;29598.83;11701.33;260;5;2;0;UNIT;Sí;;
NEW-1788552194422-213-7;;Bulk 213-7;Lacteos;7561;19186.16;52;5;2;0;UNIT;Sí;;2026-12-31
NEW-1788552194425-214-0;7702820800;Bulk 214-0;Lacteos;5176.87;17425.24;449;5;2;0;UNIT;Sí;;
NEW-1788552194425-214-1;7705310328;Bulk 214-1;Lacteos;39542.67;28853.15;522;5;2;0;UNIT;Sí;;
NEW-1788552194425-214-2;7707916709;Bulk 214-2;Bebidas;35454.36;20769.33;382;5;2;0;UNIT;Sí;;2026-12-31
NEW-1788552194425-214-5;7703564123;Bulk 214-5;Nueva Cat;1261.9;2918.12;306;5;2;0;UNIT;Sí;;2026-12-31
NEW-1788552194425-214-6;;Bulk 214-6;Nueva Cat;33205.97;6497.78;374;5;2;0;UNIT;Sí;;
NEW-1788552194425-214-7;7708433449;Bulk 214-7;Lacteos;7291.56;17062.11;455;5;2;0;UNIT;Sí;;
NEW-1788552194428-215-0;;Bulk 215-0;Bebidas;19567.4;24403.08;251;5;2;0;UNIT;Sí;;
NEW-1788552194428-215-1;7705909924;Bulk 215-1;Snacks;757.39;12865.92;476;5;2;0;UNIT;Sí;;
NEW-1788552194428-215-2;7706197473;Bulk 215-2;Nueva Cat;1211.11;29477.44;47;5;2;0;UNIT;Sí;;2026-12-31
NEW-1788552194428-215-3;7709519130;Bulk 215-3;Bebidas;24039.31;28128.77;289;5;2;0;UNIT;Sí;;
NEW-1788552194428-215-6;;Bulk 215-6;Bebidas;5146.3;17166.27;420;5;2;0;UNIT;Sí;;
NEW-1788552194432-216-1;7704806004;Bulk 216-1;Nueva Cat;6998.54;8037.24;436;5;2;0;UNIT;Sí;;2026-12-31
NEW-1788552194433-217-0;;Bulk 217-0;Bebidas;821.88;16453.91;45;5;2;0;UNIT;Sí;;
NEW-1788552194433-217-3;7701914464;Bulk 217-3;Snacks;19778.47;1543.49;360;5;2;0;UNIT;Sí;;
NEW-1788552194435-218-1;7705429872;Bulk 218-1;Nueva Cat;41254.67;5931.43;373;5;2;0;UNIT;Sí;;
NEW-1788552194435-218-2;7701260341;Bulk 218-2;Bebidas;1344.82;27013.21;88;5;2;0;UNIT;Sí;;
NEW-1788552194436-219-0;7705800317;Bulk 219-0;Bebidas;20451.19;9631.11;331;5;2;0;UNIT;Sí;;2026-12-31
NEW-1788552194436-219-1;;Bulk 219-1;Bebidas;34980.2;23765.28;307;5;2;0;UNIT;Sí;;
NEW-1788552194436-219-2;;Bulk 219-2;Lacteos;35160.21;14336.41;73;5;2;0;UNIT;Sí;;
NEW-1788552194436-219-3;7709147033;Bulk 219-3;Lacteos;32182.39;25798.93;327;5;2;0;UNIT;Sí;;
NEW-1788552194436-219-4;7707494856;Bulk 219-4;Lacteos;43799.99;27924.63;133;5;2;0;UNIT;Sí;;
NEW-1788552194436-219-5;7703541525;Bulk 219-5;Snacks;46053.33;16089.33;89;5;2;0;UNIT;Sí;;
NEW-1788552194436-219-6;7703439233;Bulk 219-6;Nueva Cat;11692.03;22936.02;163;5;2;0;UNIT;Sí;;
NEW-1788552193900-22-0;7702851143;Bulk 22-0;Nueva Cat;29319.35;16434.69;284;5;2;0;UNIT;Sí;;
NEW-1788552193900-22-1;7706062076;Bulk 22-1;Nueva Cat;40692.03;7512.03;45;5;2;0;UNIT;Sí;;
NEW-1788552193900-22-2;7709997868;Bulk 22-2;Bebidas;35525.74;19549.97;225;5;2;0;UNIT;Sí;;
NEW-1788552193900-22-3;7701577526;Bulk 22-3;Nueva Cat;43829.23;14025.78;45;5;2;0;UNIT;Sí;;
NEW-1788552194439-220-0;7702620618;Bulk 220-0;Nueva Cat;5445.39;26635.46;184;5;2;0;UNIT;Sí;;
NEW-1788552194439-220-3;7707013932;Bulk 220-3;Snacks;9624.02;20970.51;468;5;2;0;UNIT;Sí;;
NEW-1788552194439-220-5;7704932611;Bulk 220-5;Nueva Cat;42826.52;23600.02;259;5;2;0;UNIT;Sí;;
NEW-1788552194439-220-6;7702745606;Bulk 220-6;Snacks;15908.68;9493.87;479;5;2;0;UNIT;Sí;;
NEW-1788552194439-220-7;;Bulk 220-7;Bebidas;36008.01;26788.25;306;5;2;0;UNIT;Sí;;
NEW-1788552194443-221-0;7706337278;Bulk 221-0;Bebidas;27879.25;29969.32;268;5;2;0;UNIT;Sí;;
NEW-1788552194444-222-1;;Bulk 222-1;Snacks;40492.86;5286.92;223;5;2;0;UNIT;Sí;;
NEW-1788552194444-222-3;7705038283;Bulk 222-3;Lacteos;16374.63;28112.12;311;5;2;0;UNIT;Sí;;
NEW-1788552194469-223-1;7705706895;Bulk 223-1;Snacks;36630.48;15214.63;320;5;2;0;UNIT;Sí;;2026-12-31
NEW-1788552194469-223-2;;Bulk 223-2;Bebidas;13994.94;29264.33;331;5;2;0;UNIT;Sí;;
NEW-1788552194469-223-3;7708977488;Bulk 223-3;Bebidas;32126.84;14832.52;417;5;2;0;UNIT;Sí;;2026-12-31
NEW-1788552194469-223-4;;Bulk 223-4;Bebidas;38030.32;11838.46;317;5;2;0;UNIT;Sí;;
NEW-1788552194469-223-5;7706346620;Bulk 223-5;Bebidas;3307.43;17016.84;320;5;2;0;UNIT;Sí;;
NEW-1788552194469-223-6;7707027850;Bulk 223-6;Nueva Cat;10279.02;26050.85;260;5;2;0;UNIT;Sí;;
NEW-1788552194477-224-0;7702824957;Bulk 224-0;Snacks;22507.39;260.88;48;5;2;0;UNIT;Sí;;
NEW-1788552194480-225-0;7702935729;Bulk 225-0;Snacks;27178.87;5932.88;164;5;2;0;UNIT;Sí;;
NEW-1788552194483-226-0;7701323765;Bulk 226-0;Bebidas;10067.37;18050.89;230;5;2;0;UNIT;Sí;;
NEW-1788552194485-227-0;7706945204;Bulk 227-0;Lacteos;36401.1;28180.79;300;5;2;0;UNIT;Sí;;
NEW-1788552194486-228-2;7701376042;Bulk 228-2;Snacks;24030.24;14341.64;133;5;2;0;UNIT;Sí;;
NEW-1788552194489-229-1;7708180531;Bulk 229-1;Bebidas;4869.53;13422.44;116;5;2;0;UNIT;Sí;;
NEW-1788552193903-23-0;7706464460;Bulk 23-0;Lacteos;14786.73;15496.45;101;5;2;0;UNIT;Sí;;2026-12-31
NEW-1788552194492-230-1;7708180727;Bulk 230-1;Nueva Cat;31904.96;3164.12;620;5;2;0;UNIT;Sí;;2026-12-31
NEW-1788552194495-231-0;7701989639;Bulk 231-0;Bebidas;40757.95;25450.1;288;5;2;0;UNIT;Sí;;
NEW-1788552194495-231-1;;Bulk 231-1;Snacks;37014.38;13573.46;46;5;2;0;UNIT;Sí;;
NEW-1788552194495-231-2;7709203390;Bulk 231-2;Nueva Cat;5655.18;16954.17;313;5;2;0;UNIT;Sí;;
NEW-1788552194499-232-3;;Bulk 232-3;Nueva Cat;2992.4;26574.9;430;5;2;0;UNIT;Sí;;2026-12-31
NEW-1788552194502-233-1;7706407100;Bulk 233-1;Lacteos;6127.68;26966.17;116;5;2;0;UNIT;Sí;;
NEW-1788552194505-234-0;;Bulk 234-0;Lacteos;19587.03;13002.48;451;5;2;0;UNIT;Sí;;
NEW-1788552194505-234-1;7708096367;Bulk 234-1;Snacks;3392.48;1958.17;455;5;2;0;UNIT;Sí;;
NEW-1788552194505-234-3;7709358947;Bulk 234-3;Snacks;46157.44;17839.45;317;5;2;0;UNIT;Sí;;
NEW-1788552194509-235-0;7708643419;Bulk 235-0;Lacteos;39122.29;3115.57;193;5;2;0;UNIT;Sí;;
NEW-1788552194509-235-1;;Bulk 235-1;Snacks;37403.05;9298.11;47;5;2;0;UNIT;Sí;;2026-12-31
NEW-1788552194509-235-2;;Bulk 235-2;Snacks;30575.23;3909.82;355;5;2;0;UNIT;Sí;;
NEW-1788552194509-235-3;7704618280;Bulk 235-3;Lacteos;43174.51;1626.33;47;5;2;0;UNIT;Sí;;
NEW-1788552194512-236-0;7705202830;Bulk 236-0;Snacks;21821.58;14990.37;51;5;2;0;UNIT;Sí;;
NEW-1788552194515-237-1;;Bulk 237-1;Bebidas;40656.62;20668.17;395;5;2;0;UNIT;Sí;;
NEW-1788552194515-237-4;7708433236;Bulk 237-4;Lacteos;32542.44;18705.82;101;5;2;0;UNIT;Sí;;
NEW-1788552194515-237-8;;Bulk 237-8;Bebidas;19622.57;6184.73;284;5;2;0;UNIT;Sí;;
NEW-1788552194515-237-9;7709762770;Bulk 237-9;Nueva Cat;21615.37;7973.76;189;5;2;0;UNIT;Sí;;2026-12-31
NEW-1788552194526-238-0;7704549620;Bulk 238-0;Snacks;48875.58;4976.19;227;5;2;0;UNIT;Sí;;
NEW-1788552194526-238-1;7706679938;Bulk 238-1;Nueva Cat;15922.79;8664.57;552;5;2;0;UNIT;Sí;;
NEW-1788552194526-238-3;;Bulk 238-3;Lacteos;20821.68;3574.58;400;5;2;0;UNIT;Sí;;
NEW-1788552194526-238-4;;Bulk 238-4;Lacteos;9304.02;5398.24;148;5;2;0;UNIT;Sí;;
NEW-1788552194526-238-5;7708523399;Bulk 238-5;Snacks;19078.86;18748.27;136;5;2;0;UNIT;Sí;;
NEW-1788552193906-24-0;;Bulk 24-0;Bebidas;27003.22;20870.95;379;5;2;0;UNIT;Sí;;
NEW-1788552193906-24-2;;Bulk 24-2;Snacks;38024.33;6840.59;219;5;2;0;UNIT;Sí;;
NEW-1788552193906-24-4;7709625378;Bulk 24-4;Bebidas;45579.21;12349.2;290;5;2;0;UNIT;Sí;;
NEW-1788552193906-24-9;;Bulk 24-9;Bebidas;48338.94;4526.24;455;5;2;0;UNIT;Sí;;
NEW-1788552194535-240-0;;Bulk 240-0;Nueva Cat;46262.27;20748.4;212;5;2;0;UNIT;Sí;;
NEW-1788552194535-240-2;;Bulk 240-2;Snacks;15311.68;22934.87;116;5;2;0;UNIT;Sí;;
NEW-1788552194537-241-0;7707996946;Bulk 241-0;Snacks;44028.11;12458.71;506;5;2;0;UNIT;Sí;;
NEW-1788552194537-241-3;;Bulk 241-3;Nueva Cat;30804.36;25715.12;56;5;2;0;UNIT;Sí;;2026-12-31
NEW-1788552194537-241-4;;Bulk 241-4;Nueva Cat;25708.89;11199.61;42;5;2;0;UNIT;Sí;;
NEW-1788552194538-241-6;7703282536;Bulk 241-6;Bebidas;28700.94;23117.55;199;5;2;0;UNIT;Sí;;
NEW-1788552194540-242-0;;Bulk 242-0;Lacteos;12356.49;13451.14;127;5;2;0;UNIT;Sí;;
NEW-1788552194540-242-5;;Bulk 242-5;Lacteos;22973.54;12130.64;64;5;2;0;UNIT;Sí;;
NEW-1788552194544-244-1;7706783383;Bulk 244-1;Nueva Cat;31151.91;11249.62;479;5;2;0;UNIT;Sí;;
NEW-1788552194545-245-1;7708703514;Bulk 245-1;Nueva Cat;16503.3;2651.43;67;5;2;0;UNIT;Sí;;
NEW-1788552194545-245-2;7703218507;Bulk 245-2;Lacteos;7154.86;5761.45;42;5;2;0;UNIT;Sí;;
NEW-1788552194548-248-1;;Bulk 248-1;Nueva Cat;24673.88;21916.94;47;5;2;0;UNIT;Sí;;
NEW-1788552194548-248-2;;Bulk 248-2;Snacks;35960.3;22106.27;343;5;2;0;UNIT;Sí;;
NEW-1788552194548-248-3;7703519213;Bulk 248-3;Snacks;9043.48;9762.1;221;5;2;0;UNIT;Sí;;
NEW-1788552194548-248-4;7705154117;Bulk 248-4;Bebidas;20596.95;18149.83;271;5;2;0;UNIT;Sí;;
NEW-1788552194548-248-6;7701114039;Bulk 248-6;Nueva Cat;4593.55;19844.62;489;5;2;0;UNIT;Sí;;
NEW-1788552194548-248-7;7706634193;Bulk 248-7;Snacks;47929.48;17702.25;472;5;2;0;UNIT;Sí;;
NEW-1788552194555-249-0;7709704444;Bulk 249-0;Lacteos;27329.7;15180.74;46;5;2;0;UNIT;Sí;;
NEW-1788552193910-25-1;7705118704;Bulk 25-1;Lacteos;9365.57;16504.49;159;5;2;0;UNIT;Sí;;2026-12-31
NEW-1788552194556-250-0;7702101791;Bulk 250-0;Nueva Cat;32800.75;24790.6;393;5;2;0;UNIT;Sí;;
NEW-1788552194556-250-3;7704257479;Bulk 250-3;Nueva Cat;19441.46;21243.93;49;5;2;0;UNIT;Sí;;
NEW-1788552194560-251-0;7706288162;Bulk 251-0;Snacks;40623.47;386.31;165;5;2;0;UNIT;Sí;;
NEW-1788552194561-252-2;7701170069;Bulk 252-2;Snacks;49193.19;13068.28;202;5;2;0;UNIT;Sí;;
NEW-1788552194561-252-3;7703274751;Bulk 252-3;Nueva Cat;7557.21;29060.52;144;5;2;0;UNIT;Sí;;
NEW-1788552194565-254-0;;Bulk 254-0;Lacteos;2611.16;25176.44;296;5;2;0;UNIT;Sí;;2026-12-31
NEW-1788552194565-254-1;;Bulk 254-1;Nueva Cat;38182.05;23641;201;5;2;0;UNIT;Sí;;
NEW-1788552194567-255-0;;Bulk 255-0;Lacteos;41853.78;635.32;223;5;2;0;UNIT;Sí;;2026-12-31
NEW-1788552194567-255-5;7706039977;Bulk 255-5;Lacteos;16429.2;14653.41;393;5;2;0;UNIT;Sí;;
NEW-1788552194567-255-6;7708663128;Bulk 255-6;Nueva Cat;39970.39;10975.95;347;5;2;0;UNIT;Sí;;
NEW-1788552194567-255-7;7707944662;Bulk 255-7;Nueva Cat;25177.79;27863.14;169;5;2;0;UNIT;Sí;;
NEW-1788552194571-256-0;7704943679;Bulk 256-0;Lacteos;12646.08;25847.41;605;5;2;0;UNIT;Sí;;
NEW-1788552194571-256-3;;Bulk 256-3;Snacks;44373.41;12213.03;160;5;2;0;UNIT;Sí;;
